ALDER;CIVILSTAND;KØN;TID;OMRÅDE;INDHOLD
48 år;Enke/enkemand;I alt;2011K4;Esbjerg;12
48 år;Enke/enkemand;I alt;2011K4;Odense;27
48 år;Enke/enkemand;I alt;2011K4;Hele landet;844
48 år;Enke/enkemand;I alt;2012K4;København;65
48 år;Enke/enkemand;I alt;2012K4;Aalborg;27
48 år;Enke/enkemand;I alt;2012K4;Aarhus;32
48 år;Enke/enkemand;I alt;2012K4;Esbjerg;20
48 år;Enke/enkemand;I alt;2012K4;Odense;28
48 år;Enke/enkemand;I alt;2012K4;Hele landet;795
48 år;Enke/enkemand;I alt;2013K4;København;55
48 år;Enke/enkemand;I alt;2013K4;Aalborg;38
48 år;Enke/enkemand;I alt;2013K4;Aarhus;39
48 år;Enke/enkemand;I alt;2013K4;Esbjerg;18
48 år;Enke/enkemand;I alt;2013K4;Odense;28
48 år;Enke/enkemand;I alt;2013K4;Hele landet;783
48 år;Enke/enkemand;I alt;2014K4;København;63
48 år;Enke/enkemand;I alt;2014K4;Aalborg;24
48 år;Enke/enkemand;I alt;2014K4;Aarhus;31
48 år;Enke/enkemand;I alt;2014K4;Esbjerg;7
48 år;Enke/enkemand;I alt;2014K4;Odense;31
48 år;Enke/enkemand;I alt;2014K4;Hele landet;778
48 år;Enke/enkemand;I alt;2015K4;København;44
48 år;Enke/enkemand;I alt;2015K4;Aalborg;22
48 år;Enke/enkemand;I alt;2015K4;Aarhus;30
48 år;Enke/enkemand;I alt;2015K4;Esbjerg;11
48 år;Enke/enkemand;I alt;2015K4;Odense;23
48 år;Enke/enkemand;I alt;2015K4;Hele landet;725
48 år;Enke/enkemand;I alt;2016K4;København;58
48 år;Enke/enkemand;I alt;2016K4;Aalborg;20
48 år;Enke/enkemand;I alt;2016K4;Aarhus;27
48 år;Enke/enkemand;I alt;2016K4;Esbjerg;6
48 år;Enke/enkemand;I alt;2016K4;Odense;20
48 år;Enke/enkemand;I alt;2016K4;Hele landet;583
48 år;Enke/enkemand;I alt;2017K4;København;46
48 år;Enke/enkemand;I alt;2017K4;Aalborg;20
48 år;Enke/enkemand;I alt;2017K4;Aarhus;29
48 år;Enke/enkemand;I alt;2017K4;Esbjerg;6
48 år;Enke/enkemand;I alt;2017K4;Odense;18
48 år;Enke/enkemand;I alt;2017K4;Hele landet;585
48 år;Enke/enkemand;I alt;2018K4;København;56
48 år;Enke/enkemand;I alt;2018K4;Aalborg;24
48 år;Enke/enkemand;I alt;2018K4;Aarhus;31
48 år;Enke/enkemand;I alt;2018K4;Esbjerg;9
48 år;Enke/enkemand;I alt;2018K4;Odense;11
48 år;Enke/enkemand;I alt;2018K4;Hele landet;569
48 år;Enke/enkemand;I alt;2019K4;København;54
48 år;Enke/enkemand;I alt;2019K4;Aalborg;18
48 år;Enke/enkemand;I alt;2019K4;Aarhus;25
48 år;Enke/enkemand;I alt;2019K4;Esbjerg;13
48 år;Enke/enkemand;I alt;2019K4;Odense;12
48 år;Enke/enkemand;I alt;2019K4;Hele landet;559
48 år;Enke/enkemand;I alt;2020K4;København;51
48 år;Enke/enkemand;I alt;2020K4;Aalborg;14
48 år;Enke/enkemand;I alt;2020K4;Aarhus;26
48 år;Enke/enkemand;I alt;2020K4;Esbjerg;11
48 år;Enke/enkemand;I alt;2020K4;Odense;28
48 år;Enke/enkemand;I alt;2020K4;Hele landet;517
48 år;Fraskilt;I alt;2008K4;København;1122
48 år;Fraskilt;I alt;2008K4;Aalborg;362
48 år;Fraskilt;I alt;2008K4;Aarhus;603
48 år;Fraskilt;I alt;2008K4;Esbjerg;276
48 år;Fraskilt;I alt;2008K4;Odense;353
48 år;Fraskilt;I alt;2008K4;Hele landet;11459
48 år;Fraskilt;I alt;2009K4;København;1075
48 år;Fraskilt;I alt;2009K4;Aalborg;362
48 år;Fraskilt;I alt;2009K4;Aarhus;621
48 år;Fraskilt;I alt;2009K4;Esbjerg;228
48 år;Fraskilt;I alt;2009K4;Odense;407
48 år;Fraskilt;I alt;2009K4;Hele landet;11524
48 år;Fraskilt;I alt;2010K4;København;1251
48 år;Fraskilt;I alt;2010K4;Aalborg;444
48 år;Fraskilt;I alt;2010K4;Aarhus;572
48 år;Fraskilt;I alt;2010K4;Esbjerg;228
48 år;Fraskilt;I alt;2010K4;Odense;425
48 år;Fraskilt;I alt;2010K4;Hele landet;12266
48 år;Fraskilt;I alt;2011K4;København;1249
48 år;Fraskilt;I alt;2011K4;Aalborg;433
48 år;Fraskilt;I alt;2011K4;Aarhus;688
48 år;Fraskilt;I alt;2011K4;Esbjerg;260
48 år;Fraskilt;I alt;2011K4;Odense;410
48 år;Fraskilt;I alt;2011K4;Hele landet;12958
48 år;Fraskilt;I alt;2012K4;København;1316
48 år;Fraskilt;I alt;2012K4;Aalborg;465
48 år;Fraskilt;I alt;2012K4;Aarhus;613
48 år;Fraskilt;I alt;2012K4;Esbjerg;264
48 år;Fraskilt;I alt;2012K4;Odense;445
48 år;Fraskilt;I alt;2012K4;Hele landet;13729
48 år;Fraskilt;I alt;2013K4;København;1381
48 år;Fraskilt;I alt;2013K4;Aalborg;448
48 år;Fraskilt;I alt;2013K4;Aarhus;718
48 år;Fraskilt;I alt;2013K4;Esbjerg;301
48 år;Fraskilt;I alt;2013K4;Odense;503
48 år;Fraskilt;I alt;2013K4;Hele landet;14652
48 år;Fraskilt;I alt;2014K4;København;1469
48 år;Fraskilt;I alt;2014K4;Aalborg;561
48 år;Fraskilt;I alt;2014K4;Aarhus;709
48 år;Fraskilt;I alt;2014K4;Esbjerg;322
48 år;Fraskilt;I alt;2014K4;Odense;500
48 år;Fraskilt;I alt;2014K4;Hele landet;15845
48 år;Fraskilt;I alt;2015K4;København;1473
48 år;Fraskilt;I alt;2015K4;Aalborg;508
48 år;Fraskilt;I alt;2015K4;Aarhus;702
48 år;Fraskilt;I alt;2015K4;Esbjerg;322
48 år;Fraskilt;I alt;2015K4;Odense;497
48 år;Fraskilt;I alt;2015K4;Hele landet;15748
48 år;Fraskilt;I alt;2016K4;København;1448
48 år;Fraskilt;I alt;2016K4;Aalborg;459
48 år;Fraskilt;I alt;2016K4;Aarhus;675
48 år;Fraskilt;I alt;2016K4;Esbjerg;297
48 år;Fraskilt;I alt;2016K4;Odense;450
48 år;Fraskilt;I alt;2016K4;Hele landet;14818
48 år;Fraskilt;I alt;2017K4;København;1344
48 år;Fraskilt;I alt;2017K4;Aalborg;461
48 år;Fraskilt;I alt;2017K4;Aarhus;694
48 år;Fraskilt;I alt;2017K4;Esbjerg;246
48 år;Fraskilt;I alt;2017K4;Odense;440
48 år;Fraskilt;I alt;2017K4;Hele landet;14058
48 år;Fraskilt;I alt;2018K4;København;1345
48 år;Fraskilt;I alt;2018K4;Aalborg;480
48 år;Fraskilt;I alt;2018K4;Aarhus;650
48 år;Fraskilt;I alt;2018K4;Esbjerg;262
48 år;Fraskilt;I alt;2018K4;Odense;464
48 år;Fraskilt;I alt;2018K4;Hele landet;14248
48 år;Fraskilt;I alt;2019K4;København;1402
48 år;Fraskilt;I alt;2019K4;Aalborg;429
48 år;Fraskilt;I alt;2019K4;Aarhus;691
48 år;Fraskilt;I alt;2019K4;Esbjerg;329
48 år;Fraskilt;I alt;2019K4;Odense;495
48 år;Fraskilt;I alt;2019K4;Hele landet;14374
48 år;Fraskilt;I alt;2020K4;København;1603
48 år;Fraskilt;I alt;2020K4;Aalborg;488
48 år;Fraskilt;I alt;2020K4;Aarhus;712
48 år;Fraskilt;I alt;2020K4;Esbjerg;294
48 år;Fraskilt;I alt;2020K4;Odense;478
48 år;Fraskilt;I alt;2020K4;Hele landet;15120
48 år;I alt;I alt;2008K4;København;5721
48 år;I alt;I alt;2008K4;Aalborg;2514
48 år;I alt;I alt;2008K4;Aarhus;3821
48 år;I alt;I alt;2008K4;Esbjerg;1654
48 år;I alt;I alt;2008K4;Odense;2352
48 år;I alt;I alt;2008K4;Hele landet;75904
48 år;I alt;I alt;2009K4;København;5771
48 år;I alt;I alt;2009K4;Aalborg;2474
48 år;I alt;I alt;2009K4;Aarhus;3815
48 år;I alt;I alt;2009K4;Esbjerg;1676
48 år;I alt;I alt;2009K4;Odense;2425
48 år;I alt;I alt;2009K4;Hele landet;76089
48 år;I alt;I alt;2010K4;København;6116
48 år;I alt;I alt;2010K4;Aalborg;2723
48 år;I alt;I alt;2010K4;Aarhus;3814
48 år;I alt;I alt;2010K4;Esbjerg;1668
48 år;I alt;I alt;2010K4;Odense;2584
48 år;I alt;I alt;2010K4;Hele landet;78794
48 år;I alt;I alt;2011K4;København;6389
48 år;I alt;I alt;2011K4;Aalborg;2672
48 år;I alt;I alt;2011K4;Aarhus;3873
48 år;I alt;I alt;2011K4;Esbjerg;1705
48 år;I alt;I alt;2011K4;Odense;2628
48 år;I alt;I alt;2011K4;Hele landet;81447
48 år;I alt;I alt;2012K4;København;6814
48 år;I alt;I alt;2012K4;Aalborg;2779
48 år;I alt;I alt;2012K4;Aarhus;3919
48 år;I alt;I alt;2012K4;Esbjerg;1757
48 år;I alt;I alt;2012K4;Odense;2647
48 år;I alt;I alt;2012K4;Hele landet;84113
48 år;I alt;I alt;2013K4;København;7014
48 år;I alt;I alt;2013K4;Aalborg;2768
48 år;I alt;I alt;2013K4;Aarhus;4088
48 år;I alt;I alt;2013K4;Esbjerg;1747
48 år;I alt;I alt;2013K4;Odense;2675
48 år;I alt;I alt;2013K4;Hele landet;86284
48 år;I alt;I alt;2014K4;København;7331
48 år;I alt;I alt;2014K4;Aalborg;2929
48 år;I alt;I alt;2014K4;Aarhus;4080
48 år;I alt;I alt;2014K4;Esbjerg;1819
48 år;I alt;I alt;2014K4;Odense;2715
48 år;I alt;I alt;2014K4;Hele landet;88789
48 år;I alt;I alt;2015K4;København;7233
48 år;I alt;I alt;2015K4;Aalborg;2796
48 år;I alt;I alt;2015K4;Aarhus;3983
48 år;I alt;I alt;2015K4;Esbjerg;1761
48 år;I alt;I alt;2015K4;Odense;2656
48 år;I alt;I alt;2015K4;Hele landet;85916
48 år;I alt;I alt;2016K4;København;7017
48 år;I alt;I alt;2016K4;Aalborg;2643
48 år;I alt;I alt;2016K4;Aarhus;3803
48 år;I alt;I alt;2016K4;Esbjerg;1542
48 år;I alt;I alt;2016K4;Odense;2456
48 år;I alt;I alt;2016K4;Hele landet;79597
48 år;I alt;I alt;2017K4;København;6770
48 år;I alt;I alt;2017K4;Aalborg;2505
48 år;I alt;I alt;2017K4;Aarhus;3775
48 år;I alt;I alt;2017K4;Esbjerg;1542
48 år;I alt;I alt;2017K4;Odense;2323
48 år;I alt;I alt;2017K4;Hele landet;76226
48 år;I alt;I alt;2018K4;København;7011
48 år;I alt;I alt;2018K4;Aalborg;2493
48 år;I alt;I alt;2018K4;Aarhus;3684
48 år;I alt;I alt;2018K4;Esbjerg;1491
48 år;I alt;I alt;2018K4;Odense;2429
48 år;I alt;I alt;2018K4;Hele landet;75944
48 år;I alt;I alt;2019K4;København;7346
48 år;I alt;I alt;2019K4;Aalborg;2498
48 år;I alt;I alt;2019K4;Aarhus;3900
48 år;I alt;I alt;2019K4;Esbjerg;1553
48 år;I alt;I alt;2019K4;Odense;2520
48 år;I alt;I alt;2019K4;Hele landet;78742
48 år;I alt;I alt;2020K4;København;8078
48 år;I alt;I alt;2020K4;Aalborg;2698
48 år;I alt;I alt;2020K4;Aarhus;4020
48 år;I alt;I alt;2020K4;Esbjerg;1530
48 år;I alt;I alt;2020K4;Odense;2615
48 år;I alt;I alt;2020K4;Hele landet;81588
49 år;Ugift;I alt;2008K4;København;1808
49 år;Ugift;I alt;2008K4;Aalborg;516
49 år;Ugift;I alt;2008K4;Aarhus;812
49 år;Ugift;I alt;2008K4;Esbjerg;300
49 år;Ugift;I alt;2008K4;Odense;511
49 år;Ugift;I alt;2008K4;Hele landet;14526
49 år;Ugift;I alt;2009K4;København;1835
49 år;Ugift;I alt;2009K4;Aalborg;527
49 år;Ugift;I alt;2009K4;Aarhus;872
49 år;Ugift;I alt;2009K4;Esbjerg;349
49 år;Ugift;I alt;2009K4;Odense;504
49 år;Ugift;I alt;2009K4;Hele landet;15055
49 år;Ugift;I alt;2010K4;København;1921
49 år;Ugift;I alt;2010K4;Aalborg;557
49 år;Ugift;I alt;2010K4;Aarhus;926
49 år;Ugift;I alt;2010K4;Esbjerg;327
49 år;Ugift;I alt;2010K4;Odense;526
49 år;Ugift;I alt;2010K4;Hele landet;15391
49 år;Ugift;I alt;2011K4;København;2046
49 år;Ugift;I alt;2011K4;Aalborg;621
49 år;Ugift;I alt;2011K4;Aarhus;902
49 år;Ugift;I alt;2011K4;Esbjerg;325
49 år;Ugift;I alt;2011K4;Odense;621
49 år;Ugift;I alt;2011K4;Hele landet;16197
49 år;Ugift;I alt;2012K4;København;2204
49 år;Ugift;I alt;2012K4;Aalborg;606
49 år;Ugift;I alt;2012K4;Aarhus;901
49 år;Ugift;I alt;2012K4;Esbjerg;359
49 år;Ugift;I alt;2012K4;Odense;637
49 år;Ugift;I alt;2012K4;Hele landet;17103
49 år;Ugift;I alt;2013K4;København;2329
49 år;Ugift;I alt;2013K4;Aalborg;628
49 år;Ugift;I alt;2013K4;Aarhus;943
49 år;Ugift;I alt;2013K4;Esbjerg;367
49 år;Ugift;I alt;2013K4;Odense;597
49 år;Ugift;I alt;2013K4;Hele landet;17891
49 år;Ugift;I alt;2014K4;København;2405
49 år;Ugift;I alt;2014K4;Aalborg;659
49 år;Ugift;I alt;2014K4;Aarhus;960
49 år;Ugift;I alt;2014K4;Esbjerg;367
49 år;Ugift;I alt;2014K4;Odense;564
49 år;Ugift;I alt;2014K4;Hele landet;18337
49 år;Ugift;I alt;2015K4;København;2531
49 år;Ugift;I alt;2015K4;Aalborg;690
49 år;Ugift;I alt;2015K4;Aarhus;1003
49 år;Ugift;I alt;2015K4;Esbjerg;402
49 år;Ugift;I alt;2015K4;Odense;633
49 år;Ugift;I alt;2015K4;Hele landet;19209
49 år;Ugift;I alt;2016K4;København;2544
49 år;Ugift;I alt;2016K4;Aalborg;697
49 år;Ugift;I alt;2016K4;Aarhus;976
49 år;Ugift;I alt;2016K4;Esbjerg;414
49 år;Ugift;I alt;2016K4;Odense;585
49 år;Ugift;I alt;2016K4;Hele landet;18955
49 år;Ugift;I alt;2017K4;København;2445
49 år;Ugift;I alt;2017K4;Aalborg;605
49 år;Ugift;I alt;2017K4;Aarhus;927
49 år;Ugift;I alt;2017K4;Esbjerg;338
49 år;Ugift;I alt;2017K4;Odense;618
49 år;Ugift;I alt;2017K4;Hele landet;17533
49 år;Ugift;I alt;2018K4;København;2344
49 år;Ugift;I alt;2018K4;Aalborg;598
49 år;Ugift;I alt;2018K4;Aarhus;919
49 år;Ugift;I alt;2018K4;Esbjerg;324
49 år;Ugift;I alt;2018K4;Odense;594
49 år;Ugift;I alt;2018K4;Hele landet;17187
49 år;Ugift;I alt;2019K4;København;2436
49 år;Ugift;I alt;2019K4;Aalborg;615
49 år;Ugift;I alt;2019K4;Aarhus;857
49 år;Ugift;I alt;2019K4;Esbjerg;342
49 år;Ugift;I alt;2019K4;Odense;607
49 år;Ugift;I alt;2019K4;Hele landet;17065
49 år;Ugift;I alt;2020K4;København;2514
49 år;Ugift;I alt;2020K4;Aalborg;633
49 år;Ugift;I alt;2020K4;Aarhus;1007
49 år;Ugift;I alt;2020K4;Esbjerg;335
49 år;Ugift;I alt;2020K4;Odense;609
49 år;Ugift;I alt;2020K4;Hele landet;18116
49 år;Gift/separeret;I alt;2008K4;København;2516
49 år;Gift/separeret;I alt;2008K4;Aalborg;1521
49 år;Gift/separeret;I alt;2008K4;Aarhus;2250
49 år;Gift/separeret;I alt;2008K4;Esbjerg;1089
49 år;Gift/separeret;I alt;2008K4;Odense;1428
49 år;Gift/separeret;I alt;2008K4;Hele landet;47158
49 år;Gift/separeret;I alt;2009K4;København;2561
49 år;Gift/separeret;I alt;2009K4;Aalborg;1585
49 år;Gift/separeret;I alt;2009K4;Aarhus;2265
49 år;Gift/separeret;I alt;2009K4;Esbjerg;996
49 år;Gift/separeret;I alt;2009K4;Odense;1409
49 år;Gift/separeret;I alt;2009K4;Hele landet;47946
49 år;Gift/separeret;I alt;2010K4;København;2690
49 år;Gift/separeret;I alt;2010K4;Aalborg;1503
49 år;Gift/separeret;I alt;2010K4;Aarhus;2219
49 år;Gift/separeret;I alt;2010K4;Esbjerg;1083
49 år;Gift/separeret;I alt;2010K4;Odense;1423
49 år;Gift/separeret;I alt;2010K4;Hele landet;47712
49 år;Gift/separeret;I alt;2011K4;København;2668
49 år;Gift/separeret;I alt;2011K4;Aalborg;1611
49 år;Gift/separeret;I alt;2011K4;Aarhus;2275
49 år;Gift/separeret;I alt;2011K4;Esbjerg;1079
49 år;Gift/separeret;I alt;2011K4;Odense;1486
49 år;Gift/separeret;I alt;2011K4;Hele landet;48814
49 år;Gift/separeret;I alt;2012K4;København;2796
49 år;Gift/separeret;I alt;2012K4;Aalborg;1601
49 år;Gift/separeret;I alt;2012K4;Aarhus;2203
49 år;Gift/separeret;I alt;2012K4;Esbjerg;1052
49 år;Gift/separeret;I alt;2012K4;Odense;1536
49 år;Gift/separeret;I alt;2012K4;Hele landet;49775
49 år;Gift/separeret;I alt;2013K4;København;3032
49 år;Gift/separeret;I alt;2013K4;Aalborg;1646
49 år;Gift/separeret;I alt;2013K4;Aarhus;2305
49 år;Gift/separeret;I alt;2013K4;Esbjerg;1091
49 år;Gift/separeret;I alt;2013K4;Odense;1561
49 år;Gift/separeret;I alt;2013K4;Hele landet;50936
49 år;Gift/separeret;I alt;2014K4;København;3067
49 år;Gift/separeret;I alt;2014K4;Aalborg;1597
49 år;Gift/separeret;I alt;2014K4;Aarhus;2299
49 år;Gift/separeret;I alt;2014K4;Esbjerg;1026
49 år;Gift/separeret;I alt;2014K4;Odense;1542
49 år;Gift/separeret;I alt;2014K4;Hele landet;51326
49 år;Gift/separeret;I alt;2015K4;København;3184
49 år;Gift/separeret;I alt;2015K4;Aalborg;1625
49 år;Gift/separeret;I alt;2015K4;Aarhus;2284
49 år;Gift/separeret;I alt;2015K4;Esbjerg;1079
49 år;Gift/separeret;I alt;2015K4;Odense;1515
49 år;Gift/separeret;I alt;2015K4;Hele landet;52258
49 år;Gift/separeret;I alt;2016K4;København;3120
49 år;Gift/separeret;I alt;2016K4;Aalborg;1553
49 år;Gift/separeret;I alt;2016K4;Aarhus;2242
49 år;Gift/separeret;I alt;2016K4;Esbjerg;1004
49 år;Gift/separeret;I alt;2016K4;Odense;1495
49 år;Gift/separeret;I alt;2016K4;Hele landet;49734
49 år;Gift/separeret;I alt;2017K4;København;3026
49 år;Gift/separeret;I alt;2017K4;Aalborg;1532
49 år;Gift/separeret;I alt;2017K4;Aarhus;2159
49 år;Gift/separeret;I alt;2017K4;Esbjerg;892
49 år;Gift/separeret;I alt;2017K4;Odense;1344
49 år;Gift/separeret;I alt;2017K4;Hele landet;46009
49 år;Gift/separeret;I alt;2018K4;København;2973
49 år;Gift/separeret;I alt;2018K4;Aalborg;1418
49 år;Gift/separeret;I alt;2018K4;Aarhus;2089
49 år;Gift/separeret;I alt;2018K4;Esbjerg;950
49 år;Gift/separeret;I alt;2018K4;Odense;1256
49 år;Gift/separeret;I alt;2018K4;Hele landet;43935
49 år;Gift/separeret;I alt;2019K4;København;3120
49 år;Gift/separeret;I alt;2019K4;Aalborg;1368
49 år;Gift/separeret;I alt;2019K4;Aarhus;2123
49 år;Gift/separeret;I alt;2019K4;Esbjerg;846
49 år;Gift/separeret;I alt;2019K4;Odense;1332
49 år;Gift/separeret;I alt;2019K4;Hele landet;43686
49 år;Gift/separeret;I alt;2020K4;København;3297
49 år;Gift/separeret;I alt;2020K4;Aalborg;1395
49 år;Gift/separeret;I alt;2020K4;Aarhus;2142
49 år;Gift/separeret;I alt;2020K4;Esbjerg;860
49 år;Gift/separeret;I alt;2020K4;Odense;1373
49 år;Gift/separeret;I alt;2020K4;Hele landet;45038
49 år;Enke/enkemand;I alt;2008K4;København;65
49 år;Enke/enkemand;I alt;2008K4;Aalborg;37
49 år;Enke/enkemand;I alt;2008K4;Aarhus;48
49 år;Enke/enkemand;I alt;2008K4;Esbjerg;15
49 år;Enke/enkemand;I alt;2008K4;Odense;39
49 år;Enke/enkemand;I alt;2008K4;Hele landet;947
49 år;Enke/enkemand;I alt;2009K4;København;72
49 år;Enke/enkemand;I alt;2009K4;Aalborg;28
49 år;Enke/enkemand;I alt;2009K4;Aarhus;51
49 år;Enke/enkemand;I alt;2009K4;Esbjerg;20
49 år;Enke/enkemand;I alt;2009K4;Odense;42
49 år;Enke/enkemand;I alt;2009K4;Hele landet;979
49 år;Enke/enkemand;I alt;2010K4;København;73
49 år;Enke/enkemand;I alt;2010K4;Aalborg;32
49 år;Enke/enkemand;I alt;2010K4;Aarhus;42
49 år;Enke/enkemand;I alt;2010K4;Esbjerg;19
49 år;Enke/enkemand;I alt;2010K4;Odense;23
49 år;Enke/enkemand;I alt;2010K4;Hele landet;913
49 år;Enke/enkemand;I alt;2011K4;København;78
49 år;Enke/enkemand;I alt;2011K4;Aalborg;35
49 år;Enke/enkemand;I alt;2011K4;Aarhus;29
49 år;Enke/enkemand;I alt;2011K4;Esbjerg;24
49 år;Enke/enkemand;I alt;2011K4;Odense;35
49 år;Enke/enkemand;I alt;2011K4;Hele landet;911
49 år;Enke/enkemand;I alt;2012K4;København;77
49 år;Enke/enkemand;I alt;2012K4;Aalborg;29
49 år;Enke/enkemand;I alt;2012K4;Aarhus;44
49 år;Enke/enkemand;I alt;2012K4;Esbjerg;16
49 år;Enke/enkemand;I alt;2012K4;Odense;26
49 år;Enke/enkemand;I alt;2012K4;Hele landet;934
49 år;Enke/enkemand;I alt;2013K4;København;66
49 år;Enke/enkemand;I alt;2013K4;Aalborg;27
49 år;Enke/enkemand;I alt;2013K4;Aarhus;39
49 år;Enke/enkemand;I alt;2013K4;Esbjerg;20
49 år;Enke/enkemand;I alt;2013K4;Odense;34
49 år;Enke/enkemand;I alt;2013K4;Hele landet;859
49 år;Enke/enkemand;I alt;2014K4;København;63
49 år;Enke/enkemand;I alt;2014K4;Aalborg;38
49 år;Enke/enkemand;I alt;2014K4;Aarhus;39
49 år;Enke/enkemand;I alt;2014K4;Esbjerg;21
49 år;Enke/enkemand;I alt;2014K4;Odense;28
49 år;Enke/enkemand;I alt;2014K4;Hele landet;855
49 år;Enke/enkemand;I alt;2015K4;København;67
49 år;Enke/enkemand;I alt;2015K4;Aalborg;29
49 år;Enke/enkemand;I alt;2015K4;Aarhus;33
49 år;Enke/enkemand;I alt;2015K4;Esbjerg;7
49 år;Enke/enkemand;I alt;2015K4;Odense;30
49 år;Enke/enkemand;I alt;2015K4;Hele landet;847
49 år;Enke/enkemand;I alt;2016K4;København;53
49 år;Enke/enkemand;I alt;2016K4;Aalborg;25
49 år;Enke/enkemand;I alt;2016K4;Aarhus;32
49 år;Enke/enkemand;I alt;2016K4;Esbjerg;11
49 år;Enke/enkemand;I alt;2016K4;Odense;23
49 år;Enke/enkemand;I alt;2016K4;Hele landet;799
49 år;Enke/enkemand;I alt;2017K4;København;62
49 år;Enke/enkemand;I alt;2017K4;Aalborg;27
49 år;Enke/enkemand;I alt;2017K4;Aarhus;32
49 år;Enke/enkemand;I alt;2017K4;Esbjerg;8
49 år;Enke/enkemand;I alt;2017K4;Odense;24
49 år;Enke/enkemand;I alt;2017K4;Hele landet;651
49 år;Enke/enkemand;I alt;2018K4;København;51
49 år;Enke/enkemand;I alt;2018K4;Aalborg;25
49 år;Enke/enkemand;I alt;2018K4;Aarhus;33
49 år;Enke/enkemand;I alt;2018K4;Esbjerg;5
49 år;Enke/enkemand;I alt;2018K4;Odense;17
49 år;Enke/enkemand;I alt;2018K4;Hele landet;629
49 år;Enke/enkemand;I alt;2019K4;København;59
49 år;Enke/enkemand;I alt;2019K4;Aalborg;24
49 år;Enke/enkemand;I alt;2019K4;Aarhus;31
49 år;Enke/enkemand;I alt;2019K4;Esbjerg;9
49 år;Enke/enkemand;I alt;2019K4;Odense;17
49 år;Enke/enkemand;I alt;2019K4;Hele landet;620
49 år;Enke/enkemand;I alt;2020K4;København;58
49 år;Enke/enkemand;I alt;2020K4;Aalborg;20
49 år;Enke/enkemand;I alt;2020K4;Aarhus;28
49 år;Enke/enkemand;I alt;2020K4;Esbjerg;15
49 år;Enke/enkemand;I alt;2020K4;Odense;17
49 år;Enke/enkemand;I alt;2020K4;Hele landet;608
49 år;Fraskilt;I alt;2008K4;København;1064
49 år;Fraskilt;I alt;2008K4;Aalborg;376
49 år;Fraskilt;I alt;2008K4;Aarhus;588
49 år;Fraskilt;I alt;2008K4;Esbjerg;246
49 år;Fraskilt;I alt;2008K4;Odense;399
49 år;Fraskilt;I alt;2008K4;Hele landet;11200
49 år;Fraskilt;I alt;2009K4;København;1142
49 år;Fraskilt;I alt;2009K4;Aalborg;376
49 år;Fraskilt;I alt;2009K4;Aarhus;613
49 år;Fraskilt;I alt;2009K4;Esbjerg;278
49 år;Fraskilt;I alt;2009K4;Odense;370
49 år;Fraskilt;I alt;2009K4;Hele landet;11730
49 år;Fraskilt;I alt;2010K4;København;1089
49 år;Fraskilt;I alt;2010K4;Aalborg;364
49 år;Fraskilt;I alt;2010K4;Aarhus;629
49 år;Fraskilt;I alt;2010K4;Esbjerg;243
49 år;Fraskilt;I alt;2010K4;Odense;421
49 år;Fraskilt;I alt;2010K4;Hele landet;11868
49 år;Fraskilt;I alt;2011K4;København;1272
49 år;Fraskilt;I alt;2011K4;Aalborg;458
49 år;Fraskilt;I alt;2011K4;Aarhus;596
49 år;Fraskilt;I alt;2011K4;Esbjerg;248
49 år;Fraskilt;I alt;2011K4;Odense;424
49 år;Fraskilt;I alt;2011K4;Hele landet;12656
49 år;Fraskilt;I alt;2012K4;København;1298
49 år;Fraskilt;I alt;2012K4;Aalborg;440
49 år;Fraskilt;I alt;2012K4;Aarhus;713
49 år;Fraskilt;I alt;2012K4;Esbjerg;260
49 år;Fraskilt;I alt;2012K4;Odense;426
49 år;Fraskilt;I alt;2012K4;Hele landet;13422
49 år;Fraskilt;I alt;2013K4;København;1347
49 år;Fraskilt;I alt;2013K4;Aalborg;474
49 år;Fraskilt;I alt;2013K4;Aarhus;644
49 år;Fraskilt;I alt;2013K4;Esbjerg;284
49 år;Fraskilt;I alt;2013K4;Odense;471
49 år;Fraskilt;I alt;2013K4;Hele landet;14296
49 år;Fraskilt;I alt;2014K4;København;1450
49 år;Fraskilt;I alt;2014K4;Aalborg;485
49 år;Fraskilt;I alt;2014K4;Aarhus;757
49 år;Fraskilt;I alt;2014K4;Esbjerg;320
49 år;Fraskilt;I alt;2014K4;Odense;527
49 år;Fraskilt;I alt;2014K4;Hele landet;15658
49 år;Fraskilt;I alt;2015K4;København;1545
49 år;Fraskilt;I alt;2015K4;Aalborg;590
49 år;Fraskilt;I alt;2015K4;Aarhus;745
49 år;Fraskilt;I alt;2015K4;Esbjerg;340
49 år;Fraskilt;I alt;2015K4;Odense;527
49 år;Fraskilt;I alt;2015K4;Hele landet;16480
49 år;Fraskilt;I alt;2016K4;København;1543
49 år;Fraskilt;I alt;2016K4;Aalborg;530
49 år;Fraskilt;I alt;2016K4;Aarhus;740
49 år;Fraskilt;I alt;2016K4;Esbjerg;331
49 år;Fraskilt;I alt;2016K4;Odense;508
49 år;Fraskilt;I alt;2016K4;Hele landet;16459
49 år;Fraskilt;I alt;2017K4;København;1501
49 år;Fraskilt;I alt;2017K4;Aalborg;469
49 år;Fraskilt;I alt;2017K4;Aarhus;702
49 år;Fraskilt;I alt;2017K4;Esbjerg;294
49 år;Fraskilt;I alt;2017K4;Odense;470
49 år;Fraskilt;I alt;2017K4;Hele landet;15354
